featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,1,10 January 2020,07:31:49,Engineer,,,"10 January 2020
""Engineer""
4.0
★★★★★
Current Employee ",full-time,,0,"stable, OT is not often, work life balance","Too many procedures, salary is not high",,4.0,4.0,4.0,,3.0,3.0,3.0,,,,,,
0,0,1,26 December 2019,03:36:39,Sandwich intern,,,"26 December 2019
""Sandwich intern""
4.0
★★★★★
Former Employee ",full-time,,0,Nice colleague and working environment,People might be very detail minded,,4.0,5.0,3.0,,3.0,5.0,3.0,,,,,,
0,0,0,4 December 2019,21:01:03,Very good, Intern,Hong Kong,"4 December 2019
""Very good""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,"Nice people to deal with, very relax culture.","Many administrative work, sometimes the procedure is tedious.",,4.0,5.0,3.0,,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,27 November 2019,20:12:35,Engineer II, Engineer II,Hong Kong,"27 November 2019
""Engineer II""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"big company, nice management , 5 days work","Stressful, overtime work, too frequent job rotation on Management, lack of manpower in some of the branch",Carry out work life balance throughout all the staffs.,3.0,3.0,4.0,,4.0,4.0,4.0,,,,,,
0,0,1,25 October 2019,23:33:34,HRS,,Hong Kong,"25 October 2019
""HRS""
4.0
★★★★★
Former Employee ",full-time, more than 3 years,0,Willing to invest in people,A lot of rules and regulations,,4.0,3.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,3 September 2019,04:08:21,good environment and team work, Assistant Project Manager,Hong Kong,"3 September 2019
""good environment and team work""
5.0
★★★★★
Current Employee ",full-time, less than a year,0,"good salary and benefits, travel opportunity",pace was very slow and not much to develop,,5.0,4.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,29 August 2019,10:05:43,Clp,,,"29 August 2019
""Clp""
3.0
★★★★★
Current Employee ",full-time,,0,"Salary, location, stability, I don’t know","Not friendly, don’t speak English much",,3.0,,,,,,,,,,,,
0,0,1,16 July 2019,00:33:30,Intern,,,"16 July 2019
""Intern""
4.0
★★★★★
Current Employee ",full-time,,0,"Flexible working hours , good working environment","Low salary , Very Hot",,4.0,4.0,4.0,,4.0,4.0,4.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,25 June 2019,20:24:26,Good Company, Engineer II,,"25 June 2019
""Good Company""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Nice, good knowledge sharing, seldom OT",Everybody works as a small part of a big machine,,5.0,5.0,5.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,27 June 2019,22:18:34,IT analyst, IT Analyst,Hong Kong,"27 June 2019
""IT analyst""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,many opportunities in the company and career prospects is good,"tight timeline projects, hard to find time for personal traing",,4.0,1.0,3.0,,5.0,5.0,4.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,31 May 2019,23:27:52,Assistant project manager, Assistant Project Manager,,"31 May 2019
""Assistant project manager""
4.0
★★★★★
Current Employee ",full-time, more than 8 years,0,A safety number one company,Too hierarchical organizations and procurement policy,,4.0,3.0,2.0,,3.0,2.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,15 May 2019,22:39:22,Enginner,,,"15 May 2019
""Enginner""
3.0
★★★★★
Current Employee ",full-time,,0,Good to be here,Too far away long working hour,,3.0,,,,,,,,,,,,
0,0,1,22 April 2019,18:05:44,Manager,,,"22 April 2019
""Manager""
5.0
★★★★★
Current Employee ",full-time,,0,"Stable, job security, comparatively friendly culture","Little promotion opportunities, not for aggressive employee",,5.0,,,,,,,,,,,,
0,0,0,6 May 2019,09:27:21,Not bad, Technician,,"6 May 2019
""Not bad""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Good salary
Get off work on time","Not public knowledge
Some night shift",,3.0,,,,,,,,,,,,
0,0,1,30 April 2019,19:50:09,Utility,,,"30 April 2019
""Utility""
4.0
★★★★★
Current Employee ",full-time, more than 10 years,0,There is positive remuneration for employees,Internal procedures need some improvement,,4.0,,,,,,,,,,,,
0,0,1,13 April 2019,03:40:18,Good Company,,,"13 April 2019
""Good Company""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,"Good benefits, nice working environment",Too many experienced staff retired/nearly retried. Problem about knowledge transfer,,5.0,5.0,4.0,,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,6 April 2019,02:54:28,Engineer,,"Sham Shui Po, Kowloon City","6 April 2019
Helpful (1)
""Engineer""
5.0
★★★★★
Current Employee ",full-time, more than 10 years,1,Good training program and benefit,Take a bit long for promotion,,5.0,4.0,4.0,,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,3 April 2019,20:04:13,A good company, Intern,Hong Kong,"3 April 2019
""A good company""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"People are very friendly, don't have to OT many times, lots of after work activities, could keep my project going at my own pace.",Not too many negative tings. Employer benefits not offered to interns,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,1,18 March 2019,21:14:30,N/A,,,"18 March 2019
Helpful (2)
""N/A""
2.0
★★★★★
Current Employee ",full-time,,2,No any pros in this company,Totally no career opportunties in this company,,2.0,1.0,2.0,,1.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,26 March 2019,08:53:16,IT Analyst, IT Analyst In Engineering,"Sham Shui Po, Kowloon City","26 March 2019
Helpful (5)
""IT Analyst""
1.0
★★★★★
Former Employee ",full-time, more than 5 years,5,"1 ""Predictable"" environment (politics)
2 Industry match pay a bit close
3 Only 'yes' to director, can not provide alternate better solutions (because directors know better and need you say yes).
4 You have IT skill, you silly. You play good powr point, you promoted
5 You learn some skill from manager (mostly little thing here there)
6 Work many years do repeat jobs and also try predict what director think (so you can have crystal mind bowl).","1 Lots of incompetent managers focus on politics not deliver work
2 reeward not on meritocriacy but politic
3 Senor management for support apps never like promote you even you reliable and no mess up.
4 You try to provide advice better than vendor but management listen to vendor not your opinion. Your not matter.","1 Many good managers left you because you can not appreciate good one
2 Do not concentrate on politics but deliver to user
3 Promote hard working people not based on you prefer like someone based on apearrance
4 Even you dislike promoting hard workng people, at least show appreciation. I worked many years before leaving and you never even know me all that time. I left but you never know",1.0,1.0,1.0,,1.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,1,28 February 2019,04:10:02,GT,,,"28 February 2019
Helpful (2)
""GT""
4.0
★★★★★
Current Employee ",full-time,,2,good people and good culture,low paid and old school policy,,4.0,5.0,3.0,,4.0,4.0,3.0,,,,,,
0,0,0,10 January 2019,08:10:29,"Good company, good working culture, friendly people", Customer Service Representative,Hong Kong,"10 January 2019
""Good company, good working culture, friendly people""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,"good culture, overall fair pay, no overtime, happy working env","a bit bored, complex management level","complex management level, good team spirit",4.0,4.0,4.0,,2.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,30 October 2018,21:08:19,IT, IT Specialist,Hong Kong,"30 October 2018
Helpful (3)
""IT""
2.0
★★★★★
Current Employee ",full-time, more than 3 years,3,"Good benefits
Good location
Good IT equipments
Have money to initiate project
Not affect by economy","Colleague not helpful and respectful
Politics
Workcoholic management
Dirty environment
Too much work load",,2.0,1.0,2.0,,2.0,5.0,2.0,Doesn't Recommend,Positive Outlook,No Opinion of CEO,,,
0,0,1,26 September 2018,09:50:52,Finance,,,"26 September 2018
Helpful (4)
""Finance""
2.0
★★★★★
Current Employee ",full-time,,4,"There are a lot of training available (Microsoft office, soft skills etc.)","Duties are very segregated
You might end up doing things totally irrelevant to your profession
Bureaucratic management
Staff are expected to work quite a lot of overtime
Slim promotion opportunities - some staff have worked for over 10 years and never get promoted.",,2.0,2.0,2.0,,1.0,4.0,2.0,Doesn't Recommend,Positive Outlook,No Opinion of CEO,,,
0,0,1,31 July 2018,05:22:39,Trainee,,,"31 July 2018
Helpful (1)
""Trainee""
5.0
★★★★★
Former Employee ",full-time,,1,Very good training and benefit provided,Working condition is hot and requires shift depending on different business natural,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,9 August 2018,04:03:19,CLP Review, Engineer II,Tuen Mun,"9 August 2018
""CLP Review""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Stable and friendly working environment. Good work-life balance and benefits.,"Bureaucratic, slow progression for older engineers. Different teams can have very different work loads.",,4.0,5.0,3.0,,3.0,4.0,3.0,Recommends,Neutral Outlook,,,,
0,0,1,23 May 2018,19:15:28,Administrative assistant,,,"23 May 2018
""Administrative assistant""
4.0
★★★★★
Former Employee ",full-time,,0,"Stable working hour, workload is small","Repetitive work, progression is slow",,4.0,5.0,4.0,,3.0,4.0,4.0,Recommends,,,,,
0,0,0,13 October 2017,19:08:53,Sandwich Intern,,,,,,0,"Great opportunities to expose to public utilities industry. 
Many training and personal development opportunities. 
Colleagues are willing to teach.",Kinda rigid in terms of some regulation and procedures.,,3.0,2.0,4.0,,3.0,3.0,4.0,Recommends,Neutral Outlook,,,,
