featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,3 December 2020,18:03:49,Its good place for research and good facilities., Post Doctoral Fellow,Hong Kong,"3 December 2020
""Its good place for research and good facilities.""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,World QS Ranking is good with one of the best in Asia,Language for non-natives can be a limiting factor in terms of growth.,NA,4.0,2.0,1.0,2.0,3.0,2.0,3.0,,,,,,
0,0,0,17 November 2020,06:42:30,HKU Research Assitant (Part-Time), Research Assistant,Hong Kong,,part-time, less than a year,0,"Free working location
Staff benefits
nice team",salary cannot compare with large company,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,2 December 2020,02:40:05,overall, Research Assistant,Hong Kong,"2 December 2020
""overall""
3.0
★★★★★
Current Employee ",full-time,,0,flexible working hours and stable,low pay with limited career path,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
0,0,0,16 November 2020,18:39:15,ok, Research Assistant,Hong Kong,"16 November 2020
""ok""
5.0
★★★★★
Current Employee ",full-time,,0,competitive package offer to ra,Location may be a bit far,,5.0,,,,,,,,,,,,
0,0,0,27 November 2020,22:41:28,Postdoctoral Fellow, Postdoctoral Fellow,Hong Kong,"27 November 2020
""Postdoctoral Fellow""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Great location, flexible work hours",Could be quite stressful depending on the supervisor,,4.0,2.0,3.0,2.0,3.0,2.0,2.0,,,,,,
0,0,0,12 November 2020,06:30:24,Professional, Assistant Professor,Hong Kong,"12 November 2020
""Professional""
5.0
★★★★★
Current Employee ",full-time,,0,"Professional, collaborative, research, communication, equality","Infrastructure building, transport, tuition fee",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 November 2020,23:36:08,Good, Senior Research Assistant,Hong Kong,"26 November 2020
""Good""
4.0
★★★★★
Current Employee ",full-time,,0,"Good apparatus, many good instruments","High pressure, long working hours",,4.0,2.0,3.0,3.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,27 November 2020,03:06:57,Good University, Medical Student,,"27 November 2020
""Good University""
4.0
★★★★★
Current Employee ",full-time,,0,Robust academic support. Excellent facilities.,Limited dining options on campus.,,4.0,,,,,,,No Opinion of CEO,,No Opinion of CEO,,,
0,0,0,26 November 2020,13:11:27,Good company but it become history, IT Manager,Cyberport,"26 November 2020
""Good company but it become history""
3.0
★★★★★
Former Employee ",full-time, more than 8 years,0,Many things can be learned in the past 10 years,Hard to promote even you are smart,,3.0,2.0,2.0,3.0,3.0,2.0,2.0,Recommends,Negative Outlook,Disapproves of CEO,,,
0,0,0,26 November 2020,18:33:03,heavy workloads, Student Affairs Assistant,Hong Kong,"26 November 2020
""heavy workloads""
3.0
★★★★★
Former Employee ",full-time,,0,good fridge benefits e.g. AL,counter duties mixed with heavy admin work and support to other teams,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,11 November 2020,18:33:58,Nice place to work, Undergraduate Research Assistant,Hong Kong,"11 November 2020
""Nice place to work""
5.0
★★★★★
Former Employee ",full-time,,0,Good work-life balance. Creative environment.,Work in small teams and hard to get to know people,,5.0,5.0,4.0,4.0,5.0,4.0,5.0,,,,,,
0,0,0,24 November 2020,10:51:06,Worth taking, Undergraduate Research Assistant,Hong Kong,"24 November 2020
""Worth taking""
4.0
★★★★★
Current Employee ",part-time,,0,"Reasonable workload, understanding staff and colleagues, worth the experience","None so far, all good",,4.0,,,,,,,,,,,,
0,0,0,9 November 2020,09:05:10,Good research environment, PhD Student,Hong Kong,"9 November 2020
""Good research environment""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Great environment + good facilities to work inside the Faculty + an awesome library!,Sometimes the campus is very packed,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,0,9 November 2020,22:37:27,Good uni, Research Assistant,Hong Kong,"9 November 2020
""Good uni""
5.0
★★★★★
Current Employee ",full-time,,0,Very good environment to work in,Highly competitive and long working hours,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,10 November 2020,01:30:50,Great place for study, Student,Hong Kong,"10 November 2020
""Great place for study""
5.0
★★★★★
Current Employee ",full-time,,0,"Fun, great place to study",Too much work to do,,5.0,,,,,,,,,,,,
