featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,1,2 September 2019,06:32:00,good and employee friendly working environment,,,"2 September 2019
""good and employee friendly working environment""
3.0
★★★★★
Current Employee ",full-time,,0,"colleagues are generally nice to work with, great benefits","long working hours and mostly OT
low salary
micro management",,3.0,2.0,3.0,,3.0,3.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,14 August 2019,04:35:00,Officer,,,"14 August 2019
""Officer""
5.0
★★★★★
Former Employee ",full-time,,0,Pros is Energetic and talented,Cons is Bureaucratic and stagnant,,5.0,4.0,4.0,,3.0,3.0,3.0,,,,,,
0,0,1,2 August 2019,06:27:46,Revenue Management Officer,,,"2 August 2019
""Revenue Management Officer""
4.0
★★★★★
Former Employee ",full-time,,0,"Nice team, good staffs and work environment.",Need to OT and must be someone very sensitive to data analysis.,= ) love the team,4.0,3.0,3.0,,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,5 August 2019,20:52:35,Not recommended,,,"5 August 2019
""Not recommended""
2.0
★★★★★
Current Employee ",full-time,,0,"Good teammates
relativelry good benefits of the free tickets (5 sets a year)","the company culture is not opened at all;
low salary;
no standard SOP for operation",,2.0,3.0,1.0,,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,1,16 July 2019,03:26:15,An experience,,,"16 July 2019
""An experience""
3.0
★★★★★
Former Employee ",full-time,,0,They've got the nice toys and alot to learn,Management is a total mess,Clean yourselves up,3.0,3.0,1.0,,2.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,6 July 2019,11:23:09,"Friendly company culture, bad mentorship plan for on job training", Officer,,"6 July 2019
Helpful (1)
""Friendly company culture, bad mentorship plan for on job training""
3.0
★★★★★
Former Employee ",full-time, more than a year,1,HKA is a young airline comparing to the other HKG based airlines. The culture in the company is friendly and not much distance between senior and junior staffs. Greater opportunities are provided to workers to develop their interests in the industry.,"Some staffs refuse to be the mentor of new joiners as they think they will be an obstacle for them to work. The situation keeps going and eventually, the new joiners are not well trained as their mentorship didn't go well. And then, the management will think that the poor performances of the new joiners after mentorship are due to the new joiner himself or herself. They don't review the quality of the mentors who supposed to train and monitor the new joiner and set up standard training guidelines for training new joiner but blame the new joiners for their poor performance which is because of the poor training provided.","Always review the training guidelines and improving the mentorship plan can help you to keep the staffs and stop them from resigning as they can build up the confidence in performing the tasks from a better training plan. Sometimes, it's not the trainees' performance problems but the trainers' quality problems to bring out the issues.",3.0,3.0,4.0,,4.0,4.0,4.0,No Opinion of CEO,,No Opinion of CEO,,,
0,0,0,21 June 2019,21:13:07,HNA - subsidiary, Dev Ops Engineer,,,full-time,,0,backup from china HNA group,chinese company base in Hong Kong,,5.0,,,,,,,Recommends,,,,,
0,0,1,24 June 2019,05:43:07,Revenue Management Officer .,,,"24 June 2019
""Revenue Management Officer .""
3.0
★★★★★
Current Employee ",full-time,,0,Good experience and exposure in aviation industry.,Management's decision; vision are not good,,3.0,1.0,2.0,,2.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,11 June 2019,06:40:55,soso, IT Analyst,,"11 June 2019
""soso""
2.0
★★★★★
Former Employee ",full-time,,0,"flexible on the work, as no SOP",always adhoc work from senior management,,2.0,5.0,2.0,,2.0,1.0,2.0,,,,,,
0,0,1,14 May 2019,21:47:51,Good experience,,Tung Chung,"14 May 2019
""Good experience""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,"Many opportunities for fresh people 
They let you carry out many new important projects because this is a new firm","A bit messy firm structure
Turnover rate at HR seemed to be high",,4.0,4.0,3.0,,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,12 June 2019,00:46:28,One of the Worst Places You Could Work At,,Hong Kong,"12 June 2019
Helpful (3)
""One of the Worst Places You Could Work At""
1.0
★★★★★
Former Employee ",full-time, less than a year,3,Travel perks were initially a huge benefit,"Everything. The paid salaries late, stopped refunding for work-related expenses, were extremely unclear on the situation of the company.",I don't even know where to begin.,1.0,3.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,22 April 2019,21:42:51,officer,,,"22 April 2019
""officer""
2.0
★★★★★
Current Employee ",full-time,,0,air ticket is attractive but there is a risk to use it,"super chinese policy, cant eat at your desk.",,2.0,3.0,1.0,,1.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,17 April 2019,20:36:42,Branding Officer, Branding Officer,Tsuen Wan,"17 April 2019
""Branding Officer""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,provide international working environment and travel nature with high coverage,confuse with company development which affect personal career,,3.0,,,,,,,,,,,,
0,0,0,14 April 2019,22:06:54,Account Manager, Account Manager,Hong Kong,"14 April 2019
""Account Manager""
2.0
★★★★★
Former Employee ",full-time, more than a year,0,"Great travel benefits, flexible working hours",Communication problems and difficult to adapt to local markets,Encourage communications cross departments and learn to adapt to the local markets.,2.0,3.0,2.0,,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,15 March 2019,18:44:06,FA,,,"15 March 2019
""FA""
2.0
★★★★★
Former Employee ",full-time,,0,Friendly colleagues to work with,Not much support from management,,2.0,,,,,,,,,,,,
0,0,0,13 February 2019,23:04:53,Rooms for improvements, Manager,Hong Kong,"13 February 2019
Helpful (1)
""Rooms for improvements""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,1,"The company is growing and need talents, there are lots of opportunity around and fast track for promotion","Location, unstable financial background, poor internal communication and direction",Employees are the asset to win the game.,4.0,2.0,1.0,,2.0,1.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,19 January 2019,23:10:05,Heavy workload with poor management,,,"19 January 2019
Helpful (1)
""Heavy workload with poor management""
3.0
★★★★★
Former Employee ",full-time,,1,Great and friendly team members,The policies and management were very messy which had added load pressure to colleagues.,,3.0,1.0,2.0,,2.0,1.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,1,25 December 2018,22:45:31,Assistant Officer (Inventory),,,"25 December 2018
Helpful (1)
""Assistant Officer (Inventory)""
2.0
★★★★★
Current Employee ",full-time,,1,"No need OT, above average entry salary","Terrible management, low salary, Insufficient opportunities",,2.0,2.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,,,,,
0,0,0,3 January 2019,16:00:44,"Poor HR, Poor Management, Lack of Communication in departments and across departments", Assistant Manager,Hong Kong,"3 January 2019
Helpful (2)
""Poor HR, Poor Management, Lack of Communication in departments and across departments""
1.0
★★★★★
Current Employee ",full-time, more than 3 years,2,Colleges at work level are nice,"Poor HR, poor management, lack of communication within and also across departments, hard to drive anything, stressed life. 

Culture is deeply influenced by its mother company and forces colleges to memorize the corporate values from the mother Company.",,1.0,2.0,1.0,,3.0,2.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,11 November 2018,07:53:17,Mixed feeling,,,,,,0,"Quite relax
friendly environment
people there are young most likely, easy to hang around with","A bit Chinese Management Style
direction change quite often",,3.0,4.0,3.0,,3.0,3.0,3.0,,,,,,
