featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,13 December 2020,21:43:51,Friendly people, Research Assistant,,"13 December 2020
""Friendly people""
5.0
★★★★★
Former Employee ",full-time, more than 5 years,0,Not heavy pressure. Most of people are friendly.,HKBU does not have free swimming pools,,5.0,,,,,,,,,,,,
0,0,0,26 November 2020,00:57:36,OK, Executive Assistant,"Reading, England","26 November 2020
""OK""
2.0
★★★★★
Current Employee ",full-time,,0,Stable and medium stress and nice front line colleagues,Demanding and lack of prospect,,2.0,,,,,,,,,,,,
0,0,1,30 August 2020,07:41:34,positive experience,,,"30 August 2020
""positive experience""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Positive collegial work environment. (But of course this would vary from team to team, so it really depends on who your direct supervisor and colleagues are.)
Nice views from the office, interesting talks and seminars throughout the year, employees can access the gym for free, nice newly renovated swimming pool which employees can access for a small fee.","The walk from/to the MTR station was very uncomfortable. I often took the mini bus from Kowloon Tong Station in the mornings to avoid being soaked in sweat when I arrive, but that costed a lot.
Not many decent dining options nearby.",,4.0,5.0,5.0,,3.0,4.0,3.0,Recommends,,,,,
0,0,0,1 July 2020,23:14:35,hong kong baptist university, IT Support,"London, England","1 July 2020
""hong kong baptist university""
5.0
★★★★★
Former Employee ",full-time,,0,structure and order are good,"less creative Thinking,hard to get ahead",,5.0,,,,,,,,,,,,
0,0,0,7 April 2020,04:37:01,Research, Postdoctoral Research Associate,,"7 April 2020
""Research""
5.0
★★★★★
Current Employee ",full-time,,0,"Research area, Supervisor, Instrument Facilities, Lab Facilities, Campus","Different Country, Contract Based Job,",,5.0,,,,,,,,,,,,
0,0,1,11 December 2018,16:05:09,Good research University,,,"11 December 2018
""Good research University""
5.0
★★★★★
Former Employee ",full-time,,0,Researcher are creative. Administration staffs are helping.,The process of teaching and learning can be improved.,,5.0,3.0,,,3.0,5.0,,,,,,,
0,0,1,12 June 2018,05:21:00,Executive Officer,,,"12 June 2018
""Executive Officer""
4.0
★★★★★
Current Employee ",full-time,,0,"Decent salary package, nice hours",Bureaucracy takes over everything. Shortsighted senior management,,4.0,3.0,2.0,,3.0,4.0,2.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,1,25 May 2018,06:47:47,good employer,,,"25 May 2018
""good employer""
4.0
★★★★★
Former Employee ",full-time,,0,"good working environment, good colleagues",it is little difficult to balance work and life,,4.0,3.0,3.0,,4.0,4.0,3.0,,,,,,
0,0,1,31 March 2018,19:05:25,Merchandise Associate,,"Mason, OH","31 March 2018
""Merchandise Associate""
4.0
★★★★★
Former Employee ",full-time,,0,A lot of available hours,Must be able to work outside in hot temps for hours at a time,,4.0,5.0,4.0,,3.0,2.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,14 February 2018,11:45:52,research assistant,,,"14 February 2018
Helpful (1)
""research assistant""
4.0
★★★★★
Former Employee ",full-time,,1,good salary and low work load,not much work to do,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,,,,
0,0,1,3 December 2017,18:24:11,Intern,,,"3 December 2017
""Intern""
3.0
★★★★★
Current Employee ",full-time,,0,Flexible time hours and access to continuous learning,Not as many access to facilities as the the normal staff,,3.0,1.0,4.0,,3.0,1.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,1,7 July 2017,03:10:31,Need to wait for months for the salary,,,"7 July 2017
""Need to wait for months for the salary""
3.0
★★★★★
Current Employee ",part-time,,0,"quite relax working, you can work at home",admin process is super slow in paying you,,3.0,5.0,1.0,,2.0,3.0,1.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,7 April 2016,08:19:45,Research Analyst,,,,,,0,Professors are great. It is a good project and a great experience.,The salary is relatively low.,,3.0,,,,,,,,,,,,
